age,education-num,sex,hours-per-week,salary,workclass,education,marital-status,occupation,relationship,race,country,fnlwgt
36,14,0,40,0,943,1627,9726,4038,7726,25933,28833,255191.0
23,9,0,72,0,22286,9840,9726,1350,7726,25933,28833,204653.0
63,9,0,40,1,1074,9840,14065,3992,12463,25933,28833,222289.0
47,14,0,40,0,2067,1627,14065,4038,12463,25933,28833,287480.0
40,13,1,40,0,2499,5044,370,4038,7726,25933,28833,204116.0
30,12,1,25,1,22286,1008,14065,3212,1406,25933,28833,29662.0
27,10,0,40,0,22286,6678,9726,4030,4466,895,647,116358.0
33,14,0,50,1,22286,1627,14065,4038,12463,25933,28833,208405.0
34,9,0,60,0,2067,9840,9726,989,7726,2817,28833,284843.0
34,10,1,40,0,2067,6678,9726,644,7726,25933,28833,117018.0
23,10,0,40,0,22286,6678,14065,3721,12463,25933,28833,81281.0
42,10,1,40,0,2067,6678,14065,3721,1406,25933,28833,340148.0
29,13,0,40,0,22286,5044,9726,4038,7726,25933,28833,363425.0
45,9,1,28,0,22286,9840,4214,3721,7726,25933,28833,45857.0
24,9,0,40,0,943,9840,9726,9,4466,25933,28833,191073.0
44,10,0,40,1,22286,6678,14065,4038,12463,25933,28833,116632.0
27,5,0,40,0,22286,455,9726,4030,889,25933,28833,405855.0
20,10,0,35,0,22286,6678,9726,3584,7726,25933,28833,298227.0
44,9,1,40,0,22286,9840,827,3992,3212,2817,28833,290521.0
51,9,0,40,0,22286,9840,14065,4030,12463,286,28833,56915.0
20,9,0,40,0,22286,9840,14065,1966,12463,25933,28833,146538.0
19,9,1,40,0,22286,9840,9726,1966,4466,2817,28833,206399.0
45,10,0,55,1,1074,6678,14065,4030,12463,25933,28833,197332.0
60,9,0,40,1,22286,9840,14065,4030,12463,25933,28833,245062.0
44,9,1,40,1,2499,9840,14065,3584,1406,25933,28833,234885.0
40,11,0,40,1,22286,1307,14065,1966,12463,895,28833,72887.0
30,9,1,40,0,22286,9840,14065,3992,1406,25933,28833,180374.0
38,10,0,50,0,22286,6678,14065,1572,12463,2817,28833,351299.0
23,9,0,60,0,22286,9840,14065,1572,12463,25933,28833,54012.0
44,12,0,40,0,22286,1008,9726,989,4466,25933,28833,116632.0
54,9,0,40,0,2067,9840,14065,1572,12463,2817,28833,288825.0
32,13,0,50,0,22286,5044,14065,4038,12463,25933,28833,132601.0
50,2,0,40,0,22286,151,370,4030,3212,25933,28833,193374.0
24,13,1,20,0,22286,5044,9726,912,7726,25933,28833,170070.0
37,9,1,60,0,22286,9840,14065,3721,1406,25933,28833,126708.0
52,9,0,40,0,22286,9840,4214,1572,3212,25933,28833,35598.0
38,10,0,40,0,22286,6678,14065,1572,12463,25933,28833,33983.0
49,14,0,45,1,22286,1627,14065,3992,12463,25933,28833,192776.0
30,13,1,16,1,22286,5044,14065,912,1406,25933,28833,118551.0
60,10,0,40,1,22286,6678,9726,4038,3212,25933,28833,201965.0
35,9,0,40,0,22286,9840,9726,4030,7726,25933,28833,285020.0
30,9,0,60,0,22286,9840,9726,1572,7726,25933,28833,303990.0
67,11,1,24,0,22286,1307,4214,3212,7726,25933,28833,49401.0
46,13,1,40,0,22286,5044,9726,4030,7726,25933,28833,279196.0
17,5,0,6,0,22286,455,9726,3212,7726,25933,28833,211870.0
22,10,0,30,0,22286,6678,9726,1350,4466,25933,28833,281432.0
27,6,0,40,0,22286,820,9726,3212,7726,25933,28833,161155.0
23,9,1,35,0,22286,9840,9726,3212,3212,25933,28833,197904.0
33,12,0,45,0,22286,1008,14065,4030,12463,25933,480,111746.0
43,10,0,20,0,2499,6678,14065,4030,12463,25933,28833,170721.0
28,13,0,20,0,1279,5044,9726,4038,7726,25933,28833,70100.0
41,9,1,40,0,22286,9840,370,4030,3212,25933,28833,193626.0
25,10,1,20,0,22286,6678,370,3721,4466,2817,28833,189775.0
59,9,0,45,0,2067,9840,14065,1572,12463,25933,28833,286967.0
45,13,1,40,0,2067,5044,4214,4038,3212,25933,28833,164427.0
38,13,0,60,1,22286,5044,14065,3584,12463,25933,28833,91039.0
40,9,1,35,0,22286,9840,9726,3212,7726,25933,28833,347934.0
46,9,0,40,0,943,9840,4214,3721,7726,25933,28833,371373.0
35,12,1,60,0,22286,1008,9726,3992,7726,25933,28833,32220.0
34,9,1,25,0,22286,9840,4214,4038,3212,25933,28833,187251.0
33,13,0,20,0,22286,5044,9726,4030,4466,25933,28833,178107.0
41,9,1,36,0,22286,9840,4214,3721,3212,25933,28833,343121.0
20,10,0,40,0,22286,6678,9726,1966,4466,25933,28833,262749.0
23,3,0,40,0,22286,288,9726,3212,4466,25933,28833,403107.0
26,10,1,35,0,22286,6678,9726,4038,7726,25933,28833,64293.0
23,9,0,40,0,2067,9840,9726,989,7726,25933,480,324960.0
62,9,0,40,0,2067,9840,14065,1572,12463,25933,28833,114060.0
52,10,0,40,0,22286,6678,14065,3721,12463,25933,28833,48925.0
58,10,1,42,0,22286,6678,4214,3212,3212,25933,480,180980.0
25,13,1,40,0,22286,5044,9726,3584,7726,25933,28833,181054.0
24,13,0,40,0,22286,5044,9726,3992,7726,2817,28833,388093.0
19,10,0,8,0,22286,6678,9726,644,4466,25933,28833,249609.0
43,10,0,40,0,22286,6678,14065,3992,12463,25933,28833,112131.0
47,9,1,40,0,2067,9840,939,3721,3212,2817,28833,
39,9,1,40,0,22286,9840,4214,3212,3212,25933,28833,91996.0
49,11,0,42,0,22286,1307,370,1350,3212,25933,28833,141944.0
32,11,0,45,0,22286,1307,9726,4030,7726,25933,28833,37070.0
34,10,0,50,1,22286,6678,14065,4038,12463,25933,28833,337587.0
28,9,0,45,0,22286,9840,4214,4030,7726,25933,28833,189346.0
25,10,1,20,0,22286,6678,9726,3721,7726,286,28833,267044.0
34,13,0,50,1,22286,5044,14065,4038,12463,25933,28833,108116.0
38,13,0,80,1,1074,5044,14065,3992,12463,25933,28833,99146.0
50,9,0,50,1,22286,9840,14065,3992,12463,25933,28833,196232.0
24,10,0,50,0,2067,6678,4214,1350,7726,2817,28833,248344.0
37,10,0,45,1,2067,6678,14065,912,12463,25933,28833,186035.0
44,10,0,58,1,22286,6678,4214,1966,3212,25933,28833,177905.0
28,10,1,40,0,22286,6678,14065,3584,1406,25933,28833,85812.0
42,13,0,40,1,22286,5044,14065,3992,12463,25933,28833,221172.0
74,10,1,9,0,22286,6678,4214,3721,7726,25933,28833,99183.0
38,9,0,50,0,2499,9840,14065,4030,12463,25933,28833,190387.0
44,14,0,40,0,2499,1627,14065,4038,12463,25933,28833,202692.0
44,7,1,46,0,22286,1048,4214,1966,3212,231,28833,109339.0
26,9,0,40,0,22286,9840,9726,1966,7726,25933,28833,108658.0
36,9,0,40,0,22286,9840,14065,3212,12463,2817,28833,197202.0
41,12,1,50,1,22286,1008,14065,3992,1406,25933,28833,101739.0
67,15,0,48,1,22286,542,14065,4038,12463,25933,28833,231559.0
39,8,0,50,0,2067,377,14065,912,12463,25933,28833,207853.0
57,2,1,30,0,22286,151,827,143,7726,2817,28833,190942.0
29,11,0,40,0,22286,1307,939,4030,7726,25933,28833,102345.0
31,13,1,45,0,1074,5044,9726,989,7726,25933,28833,41493.0
44,10,0,40,0,22286,6678,14065,1572,12463,25933,28833,210525.0
29,16,0,40,0,22286,375,9726,4038,4466,25933,28833,133937.0
30,10,1,40,0,22286,6678,9726,1350,3212,25933,28833,237903.0
27,9,0,40,0,22286,9840,9726,1572,7726,25933,28833,163862.0
27,10,0,50,0,22286,6678,14065,3584,12463,25933,28833,201872.0
32,9,1,45,0,22286,9840,9726,1350,7726,25933,28833,84179.0
58,6,1,8,0,22286,820,14065,3212,1406,25933,28833,51662.0
35,10,0,40,0,2067,6678,14065,644,12463,25933,28833,233327.0
21,9,0,36,0,22286,9840,9726,1350,4466,25933,28833,259510.0
28,10,0,40,0,22286,6678,9726,4030,3212,25933,28833,184831.0
46,10,0,50,0,2499,6678,4214,3992,7726,25933,28833,245724.0
36,9,1,40,0,2499,9840,939,3212,3212,25933,28833,27053.0
72,7,1,40,0,22286,1048,827,3721,3212,25933,28833,205343.0
35,9,1,40,0,22286,9840,14065,1966,1406,2817,28833,229328.0
33,11,1,40,1,943,1307,4214,4030,3212,2817,28833,319560.0
69,7,1,40,0,22286,1048,9726,1966,7726,25933,28833,136218.0
35,9,0,40,0,22286,9840,14065,1966,12463,25933,28833,54576.0
34,9,1,32,0,22286,9840,14065,912,1406,25933,28833,148291.0
30,7,0,40,0,22286,1048,14065,3212,12463,25933,28833,152453.0
28,13,0,55,0,22286,5044,9726,1572,7726,25933,28833,114053.0
54,13,0,35,1,22286,5044,14065,3584,12463,25933,28833,212960.0
47,10,0,50,1,22286,6678,14065,4038,12463,25933,28833,264052.0
24,9,1,40,0,22286,9840,9726,1350,3212,2817,28833,82804.0
52,13,0,60,1,2499,5044,14065,4038,12463,25933,28833,334273.0
20,9,0,48,0,22286,9840,9726,1350,4466,286,28833,27337.0
43,14,0,45,0,1074,1627,14065,3992,12463,25933,28833,188436.0
45,4,1,40,0,22286,557,939,3212,3212,25933,28833,433665.0
29,9,0,35,0,2499,9840,939,4030,7726,25933,28833,110663.0
47,14,0,42,0,22286,1627,4214,3992,3212,25933,28833,87490.0
24,9,0,40,0,22286,9840,9726,4030,4466,25933,28833,354351.0
51,9,0,40,0,22286,9840,14065,4038,12463,25933,28833,95469.0
17,7,0,12,0,22286,1048,9726,3584,4466,25933,28833,242718.0
37,11,0,40,1,22286,1307,14065,4030,12463,25933,28833,22463.0
27,16,1,70,0,22286,375,9726,4038,7726,25933,28833,158156.0
29,13,0,40,1,22286,5044,14065,3992,1406,25933,28833,350162.0
36,12,1,35,0,2499,1008,4214,3584,3212,25933,28833,28738.0
58,13,1,40,0,2067,5044,9726,4038,7726,25933,28833,283635.0
26,10,0,45,0,2499,6678,14065,4030,12463,25933,28833,86646.0
57,9,0,40,1,22286,9840,14065,3584,12463,25933,28833,69884.0
59,9,0,40,0,22286,9840,14065,4030,12463,25933,28833,199713.0
27,9,0,40,0,22286,9840,14065,1966,12463,25933,28833,181659.0
31,13,0,40,0,2499,5044,9726,912,7726,25933,28833,340939.0
21,10,1,24,0,22286,6678,9726,3584,4466,25933,28833,197747.0
29,10,0,60,0,22286,6678,9726,3721,7726,25933,28833,34292.0
18,7,0,40,0,22286,1048,9726,3212,4466,25933,28833,156764.0
52,6,0,47,1,22286,820,14065,4030,12463,25933,28833,25826.0
57,13,0,80,0,1074,5044,4214,4038,7726,25933,28833,103948.0
60,4,0,48,1,22286,557,9726,1572,7726,25933,28833,39352.0
31,13,0,40,1,22286,5044,14065,4038,12463,25933,28833,168387.0
23,13,1,40,0,22286,5044,9726,3721,4466,25933,28833,117789.0
27,9,0,40,0,22286,9840,9726,3584,4466,25933,28833,267147.0
42,15,0,50,1,2499,542,14065,4038,12463,25933,28833,214242.0
25,10,0,40,0,22286,6678,9726,912,7726,25933,28833,200408.0
49,13,1,45,0,22286,5044,9726,4038,7726,25933,28833,136455.0
32,13,0,40,0,22286,5044,9726,912,7726,25933,28833,239824.0
19,10,0,28,0,22286,6678,9726,3721,4466,25933,28833,217039.0
60,4,1,40,0,22286,557,4214,3212,7726,25933,28833,51290.0
42,5,0,40,0,2067,455,14065,3212,12463,25933,28833,175674.0
35,12,0,40,0,2499,1008,9726,989,7726,25933,28833,194404.0
48,9,1,37,0,22286,9840,9726,3721,3212,2817,28833,45612.0
51,14,0,40,1,22286,1627,14065,4030,12463,25933,28833,410114.0
29,9,0,40,0,22286,9840,9726,4030,7726,286,28833,182521.0
36,9,0,40,0,2067,9840,939,3992,7726,2817,28833,339772.0
17,6,1,21,0,22286,820,9726,3212,4466,25933,28833,169658.0
52,14,1,60,0,22286,1627,4214,4038,7726,25933,28833,200853.0
24,9,0,40,0,22286,9840,9726,4030,7726,25933,28833,247564.0
24,9,0,50,0,22286,9840,14065,1350,12463,25933,28833,249909.0
26,13,0,40,0,2067,5044,9726,4038,4466,25933,28833,208122.0
27,13,1,20,0,22286,5044,9726,3212,4466,25933,28833,109881.0
39,9,0,60,0,22286,9840,9726,1350,4466,25933,28833,207824.0
30,9,0,45,0,22286,9840,14065,1572,12463,2817,28833,369027.0
50,9,0,32,0,2499,9840,14065,3992,12463,25933,28833,114117.0
52,13,0,55,0,1074,5044,14065,3584,12463,25933,28833,51048.0
46,15,0,45,1,22286,542,14065,4038,12463,25933,28833,102388.0
23,13,1,20,0,22286,5044,9726,3584,4466,25933,28833,190483.0
45,7,1,20,0,22286,1048,827,3212,7726,2817,28833,462440.0
65,5,1,24,0,22286,455,827,143,3212,2817,28833,109351.0
29,11,0,55,0,22286,1307,14065,1572,12463,25933,28833,34383.0
47,5,0,40,0,22286,455,370,1350,3212,25933,28833,241832.0
30,9,0,60,0,22286,9840,9726,989,4466,2817,28833,124187.0
34,9,0,45,1,22286,9840,14065,3584,12463,25933,28833,153614.0
38,9,0,64,0,2499,9840,14065,3584,12463,25933,28833,267556.0
33,10,0,40,1,22286,6678,14065,3992,12463,25933,28833,205469.0
49,13,0,26,1,22286,5044,14065,3584,12463,25933,28833,268090.0
47,10,1,40,0,2499,6678,9726,3212,3212,2817,28833,165039.0
49,6,1,40,0,2067,820,939,3212,3212,2817,28833,120451.0
43,10,0,60,1,22286,6678,14065,4030,12463,25933,28833,154374.0
30,13,1,40,1,22286,5044,14065,3721,1406,2817,28833,103649.0
58,9,0,60,0,2499,9840,14065,4030,12463,25933,28833,35723.0
19,9,1,14,0,22286,9840,9726,3212,4466,25933,28833,262601.0
21,13,0,40,0,22286,5044,9726,1350,7726,25933,28833,226181.0
33,13,0,60,1,22286,5044,14065,3992,12463,25933,28833,175697.0
47,3,0,50,0,1074,288,14065,1572,12463,25933,28833,248145.0
52,16,0,60,1,2499,375,14065,4038,12463,25933,28833,289436.0
26,9,0,55,0,22286,9840,4214,4030,7726,25933,28833,75654.0
60,9,0,40,0,22286,9840,14065,4030,12463,25933,28833,199378.0
21,10,0,40,0,22286,6678,9726,1350,4466,25933,28833,160968.0
36,10,0,50,1,22286,6678,14065,3584,12463,25933,28833,188563.0
31,10,0,45,0,22286,6678,14065,4030,12463,25933,28833,55849.0
50,16,0,40,1,1074,375,939,4038,7726,25933,28833,195322.0
31,9,1,40,0,2067,9840,4214,3721,3212,25933,28833,402089.0
71,9,0,15,0,22286,9840,14065,4030,12463,25933,28833,78277.0
30,13,0,40,1,1279,5044,14065,912,12463,25933,28833,169496.0
20,10,0,20,0,22286,6678,9726,3212,4466,25933,28833,130959.0
24,9,0,50,0,22286,9840,9726,3992,889,25933,28833,
35,16,0,40,1,22286,375,14065,4038,12463,895,647,292472.0
38,10,1,45,0,1279,6678,939,3992,7726,25933,28833,143774.0
27,9,1,32,0,22286,9840,9726,1966,4466,25933,28833,288341.0
29,10,1,40,0,1279,6678,9726,3721,3212,895,647,71592.0
34,9,0,45,0,22286,9840,14065,4030,12463,25933,28833,106742.0
44,4,0,35,0,22286,557,14065,4030,12463,25933,28833,219288.0
43,9,0,40,1,22286,9840,14065,1966,12463,25933,28833,174524.0
44,8,0,40,1,2499,377,14065,1350,12463,2817,28833,335183.0
35,14,0,60,0,22286,1627,9726,3584,7726,25933,28833,261293.0
27,10,0,40,0,22286,6678,9726,4038,7726,25933,28833,111900.0
43,14,0,38,0,2067,1627,9726,4038,7726,25933,28833,194360.0
20,10,1,25,0,22286,6678,9726,3584,7726,25933,28833,81145.0
42,12,1,40,1,22286,1008,4214,4038,3212,25933,28833,341204.0
27,10,0,40,0,1279,6678,14065,1572,12463,25933,28833,249362.0
42,9,0,40,1,22286,9840,14065,4030,12463,2817,28833,247019.0
24,5,0,40,0,22286,455,9726,1966,7726,25933,28833,172146.0
48,10,0,40,0,943,6678,4214,3992,7726,25933,28833,110457.0
17,7,0,10,0,2499,1048,9726,989,4466,25933,28833,368700.0
33,13,0,40,1,22286,5044,14065,3992,12463,25933,28833,182556.0
50,9,0,50,1,1074,9840,14065,3584,12463,25933,28833,219420.0
22,9,1,40,0,22286,9840,9726,3584,4466,25933,28833,240817.0
17,8,0,16,0,22286,377,9726,3212,4466,25933,28833,102726.0
32,10,0,40,0,22286,6678,14065,3721,12463,25933,28833,226267.0
31,9,0,45,0,22286,9840,9726,4030,7726,25933,28833,125457.0
58,9,0,50,0,2499,9840,827,3992,7726,25933,28833,204021.0
29,9,0,48,0,2067,9840,9726,644,4466,25933,28833,92262.0
37,11,0,40,1,22286,1307,14065,4030,12463,25933,480,161141.0
34,9,0,40,1,2499,9840,14065,4030,12463,25933,28833,190290.0
23,10,0,40,0,2067,6678,939,3992,3212,2817,28833,430828.0
18,7,1,5,0,1279,1048,9726,3721,4466,25933,28833,59342.0
34,9,1,40,0,22286,9840,4214,3992,7726,25933,28833,136721.0
45,13,1,55,0,2067,5044,14065,4038,1406,25933,28833,86644.0
41,14,0,35,0,22286,1627,9726,3992,7726,25933,28833,195124.0
26,9,0,30,0,22286,9840,9726,3212,889,25933,28833,167350.0
54,10,0,40,0,2067,6678,14065,989,12463,25933,28833,113000.0
24,10,1,45,0,22286,6678,9726,1966,4466,2817,28833,140027.0
42,10,0,50,0,22286,6678,14065,4038,12463,25933,28833,262425.0
20,10,0,20,0,22286,6678,9726,4038,4466,25933,28833,316702.0
23,13,1,20,0,1279,5044,9726,912,7726,25933,28833,335453.0
35,14,0,60,1,22286,1627,9726,4038,7726,25933,28833,203628.0
31,14,0,40,1,22286,1627,14065,912,12463,25933,28833,118710.0
30,13,1,40,0,22286,5044,9726,4038,4466,25933,480,189620.0
19,9,1,20,0,22286,9840,9726,3584,4466,25933,28833,475028.0
36,13,0,50,0,2067,5044,9726,4038,7726,25933,28833,110866.0
31,13,1,40,0,22286,5044,827,3584,3212,25933,28833,243605.0
21,10,0,30,0,22286,6678,9726,1350,4466,25933,28833,163870.0
31,10,0,40,0,2499,6678,14065,4030,12463,25933,28833,80145.0
46,16,1,65,1,22286,375,4214,4038,3212,25933,28833,295566.0
44,13,1,50,1,22286,5044,4214,3992,4466,25933,28833,63042.0
40,8,0,40,0,22286,377,14065,3212,12463,2817,28833,229148.0
45,10,0,40,0,22286,6678,9726,3584,7726,2817,28833,242552.0
60,9,0,35,0,22286,9840,14065,4030,12463,25933,28833,177665.0
18,7,0,25,0,22286,1048,9726,3212,889,25933,28833,208103.0
28,13,0,40,0,22286,5044,14065,4038,12463,25933,28833,296450.0
36,10,1,40,0,22286,6678,4214,3721,3212,2817,28833,70282.0
40,11,0,40,0,22286,1307,14065,912,12463,25933,28833,144995.0
36,13,1,35,0,2067,5044,4214,3721,3212,25933,28833,382635.0
31,9,1,40,0,22286,9840,939,3212,3212,2817,28833,295697.0
33,9,0,40,0,22286,9840,14065,1966,12463,25933,28833,194141.0
19,9,1,40,0,1279,9840,9726,912,4466,25933,28833,378418.0
22,10,1,15,0,22286,6678,9726,3584,4466,25933,28833,214399.0
34,13,0,45,1,22286,5044,14065,3992,12463,25933,28833,217460.0
33,9,0,40,0,22286,9840,9726,3212,7726,25933,28833,182556.0
41,9,0,60,0,22286,9840,14065,4030,12463,25933,28833,125831.0
29,13,0,40,0,22286,5044,9726,4038,7726,25933,28833,271328.0
50,9,0,42,1,2067,9840,14065,3992,12463,25933,28833,50459.0
42,13,0,45,1,22286,5044,14065,3992,12463,25933,28833,162140.0
44,9,1,40,0,22286,9840,14065,3584,1406,25933,28833,111502.0
20,10,1,20,0,22286,6678,9726,3212,7726,25933,28833,299047.0
31,9,0,40,0,22286,9840,14065,3212,12463,25933,28833,223212.0
23,10,1,24,0,22286,6678,9726,3212,7726,25933,28833,352139.0
55,10,1,40,0,22286,6678,4214,3721,7726,895,28833,173093.0
26,11,0,45,0,22286,1307,14065,3721,12463,25933,28833,181655.0
25,11,1,15,0,22286,1307,9726,3212,4466,25933,28833,332702.0
35,10,0,40,0,22286,6678,14065,4030,12463,25933,28833,234901.0
36,10,1,36,0,22286,6678,9726,3584,7726,2817,28833,131414.0
43,13,0,50,0,1279,5044,14065,4038,12463,25933,28833,260960.0
56,9,1,20,0,22286,9840,827,3212,3212,2817,28833,156052.0
42,13,0,40,1,22286,5044,14065,912,12463,25933,28833,279914.0
19,10,1,25,0,22286,6678,9726,3212,889,25933,28833,192453.0
55,9,0,72,0,2499,9840,14065,1572,12463,25933,28833,200939.0
42,14,1,50,1,22286,1627,9726,3992,7726,25933,28833,151408.0
26,11,0,40,0,22286,1307,9726,912,4466,25933,28833,112847.0
17,8,0,20,0,22286,377,9726,1350,4466,25933,28833,316929.0
42,13,1,40,1,2067,5044,14065,4038,1406,25933,28833,126319.0
55,9,0,40,1,22286,9840,14065,1572,12463,25933,28833,197422.0
32,10,1,40,0,22286,6678,9726,3721,4466,2817,28833,267736.0
29,7,0,40,0,22286,1048,9726,4030,4466,2817,28833,267034.0
46,13,0,37,0,1279,5044,14065,4038,12463,25933,28833,193047.0
29,13,0,40,1,1279,5044,14065,3992,12463,25933,28833,356089.0
22,13,0,20,0,22286,5044,9726,4038,3212,25933,28833,223515.0
58,6,0,40,0,2499,820,14065,4030,12463,25933,28833,87510.0
23,9,0,50,0,22286,9840,9726,1572,3212,25933,28833,145111.0
39,9,0,40,0,22286,9840,9726,1350,7726,25933,28833,48093.0
27,11,0,38,0,22286,1307,9726,4030,4466,25933,28833,31757.0
54,9,0,40,1,22286,9840,14065,1572,12463,25933,28833,285854.0
33,13,1,45,0,2067,5044,9726,4038,7726,25933,28833,120064.0
46,9,1,40,1,943,9840,14065,3721,1406,25933,28833,167381.0
37,9,0,40,0,22286,9840,9726,989,7726,2817,28833,103408.0
36,9,1,18,0,22286,9840,9726,3212,7726,25933,28833,101460.0
59,9,1,38,1,2067,9840,14065,3721,1406,25933,28833,420537.0
34,9,0,40,0,2067,9840,4214,644,3212,25933,480,119411.0
53,16,0,70,1,1074,375,14065,3992,12463,25933,28833,128272.0
51,13,0,55,1,22286,5044,9726,3584,7726,25933,28833,386773.0
32,6,1,42,0,22286,820,939,3212,3212,25933,28833,283268.0
31,10,0,40,0,1279,6678,370,3212,889,25933,28833,301526.0
22,10,1,30,0,22286,6678,14065,3584,1406,25933,480,151790.0
47,13,1,50,0,2499,5044,4214,3584,7726,25933,28833,106252.0
32,9,0,40,0,22286,9840,9726,1966,7726,25933,28833,188557.0
26,10,1,38,0,22286,6678,9726,989,7726,25933,28833,171114.0
37,3,0,32,0,22286,288,939,989,7726,25933,28833,327323.0
31,9,0,55,0,22286,9840,4214,4030,3212,25933,28833,244147.0
37,11,1,24,1,22286,1307,14065,912,1406,25933,28833,280282.0
55,9,0,38,0,22286,9840,9726,3584,7726,25933,28833,116442.0
23,11,0,56,0,2067,1307,4214,912,7726,25933,28833,282579.0
36,10,1,40,0,22286,6678,4214,3721,3212,25933,28833,51838.0
43,13,0,50,1,22286,5044,14065,3584,12463,25933,28833,226902.0
54,10,0,40,0,22286,6678,9726,912,7726,25933,28833,279129.0
28,11,1,42,0,22286,1307,9726,1966,7726,25933,28833,196690.0
40,11,0,50,1,22286,1307,14065,3992,12463,25933,28833,130760.0
41,10,0,60,0,2499,6678,14065,3992,12463,25933,28833,49572.0
40,13,1,55,1,22286,5044,9726,3584,7726,231,28833,237601.0
42,10,1,38,0,22286,6678,4214,3721,7726,2817,28833,169628.0
61,9,0,50,0,2499,9840,14065,989,12463,25933,28833,36671.0
18,8,0,30,0,22286,377,9726,1966,4466,25933,28833,231193.0
48,11,0,50,1,22286,1307,14065,912,12463,25933,28833,102102.0
41,13,0,40,0,1074,5044,14065,912,12463,25933,28833,32185.0
23,9,1,40,0,22286,9840,9726,3584,7726,25933,28833,211046.0
60,9,0,60,1,22286,9840,14065,1572,12463,25933,28833,31577.0
22,10,0,20,0,22286,6678,9726,3212,889,2817,28833,162343.0
61,9,0,40,0,22286,9840,14065,1966,12463,25933,28833,128831.0
25,9,0,40,0,22286,9840,9726,1966,7726,2817,28833,316688.0
46,14,0,35,1,22286,1627,9726,912,7726,25933,28833,90758.0
43,13,0,40,1,22286,5044,14065,3992,12463,25933,480,274363.0
43,12,0,40,0,22286,1008,4214,4030,7726,25933,28833,154538.0
24,9,0,30,0,22286,9840,9726,3212,4466,2817,28833,106085.0
68,7,0,20,0,2499,1048,9726,989,3212,25933,28833,315859.0
31,9,1,38,0,22286,9840,4214,3721,3212,25933,28833,51471.0
17,7,1,20,0,22286,1048,9726,3584,4466,25933,28833,193830.0
32,9,0,48,1,22286,9840,14065,4030,12463,25933,28833,231043.0
33,13,0,47,1,22286,5044,14065,4038,12463,25933,28833,169879.0
64,13,0,40,1,22286,5044,14065,4038,12463,25933,28833,270333.0
20,9,0,30,0,22286,9840,9726,1572,4466,25933,28833,138768.0
30,9,1,36,0,22286,9840,939,3212,4466,25933,28833,191571.0
43,10,0,45,0,22286,6678,4214,3992,7726,25933,28833,94113.0
22,10,0,40,0,22286,6678,9726,3721,4466,25933,28833,137510.0
17,6,0,20,0,22286,820,9726,989,4466,25933,28833,32607.0
47,9,1,75,0,2499,9840,14065,3212,1406,25933,480,93208.0
41,11,1,60,0,22286,1307,9726,4038,7726,25933,28833,254440.0
56,10,0,50,1,22286,6678,14065,4030,12463,25933,28833,186556.0
64,9,0,45,0,22286,9840,14065,1572,12463,25933,28833,169871.0
47,9,0,50,1,22286,9840,14065,1572,12463,25933,28833,191277.0
48,11,0,40,0,22286,1307,9726,3721,3212,25933,28833,167159.0
31,14,1,46,0,22286,1627,9726,4038,7726,25933,28833,171871.0
29,11,0,40,0,22286,1307,9726,912,4466,25933,28833,154411.0
30,9,1,40,0,22286,9840,827,3721,7726,25933,28833,129227.0
32,9,0,60,0,22286,9840,14065,3992,12463,25933,28833,110331.0
57,9,0,42,1,22286,9840,827,1572,3212,25933,28833,34269.0
62,9,1,40,0,22286,9840,827,3212,7726,25933,28833,174355.0
39,9,1,24,0,22286,9840,939,1966,3212,25933,28833,
43,10,0,25,0,22286,6678,9726,3721,7726,25933,28833,233130.0
24,13,0,40,0,1074,5044,9726,3584,4466,25933,28833,165474.0
